index,review/appearance,review/aroma,review/overall,review/palate,review/taste
5424,3.7283965945243835,3.7051936984062195,3.6654132604599,3.724188804626465,3.720353841781616
15055,3.7735891342163086,3.919571042060852,3.774140477180481,3.9119702577590942,4.144265055656433
49621,3.8248735666275024,3.701467514038086,3.857983648777008,3.7331146001815796,3.802514672279358
8617,3.625069558620453,3.482593297958374,3.6394965648651123,3.5116010904312134,3.569978177547455
26006,4.021898806095123,3.96065354347229,4.042708575725555,3.9332008361816406,4.071935415267944
19067,3.704676330089569,3.8635265827178955,3.7487435340881348,3.862942159175873,4.0872156620025635
9503,3.529304265975952,3.4692174196243286,3.4657371044158936,3.505381941795349,3.579365611076355
14853,4.030440449714661,3.9569607377052307,4.023849368095398,3.9357605576515198,4.018334746360779
28728,3.7320616841316223,3.7725815176963806,3.5984086990356445,3.7742146849632263,3.8975799083709717
2166,3.849758803844452,3.7519681453704834,3.858063817024231,3.7329763174057007,3.8602471351623535
10279,3.8631612062454224,3.7639212608337402,3.8651159405708313,3.7411826848983765,3.8660866022109985
785,3.6182108521461487,3.4689903259277344,3.6286354064941406,3.493579626083374,3.5578280687332153
17149,3.6913609504699707,3.790988326072693,3.569685220718384,3.7621527910232544,3.9440274238586426
12278,3.1092527508735657,3.0154889822006226,3.1667575240135193,3.0820119380950928,3.28540176153183
1509,3.3820053935050964,3.2529062032699585,3.3893895149230957,3.2727354764938354,3.277568221092224
39887,3.523228168487549,3.4238201379776,3.5377156734466553,3.432493209838867,3.44051331281662
7442,3.5695135593414307,3.434174656867981,3.5922306776046753,3.4518134593963623,3.4976494312286377
19661,4.054582715034485,3.993316888809204,4.063377380371094,3.9668840169906616,4.069834351539612
10982,3.4700581431388855,3.3585387468338013,3.4957849979400635,3.3610552549362183,3.3697062730789185
11760,3.3511683344841003,3.2571837306022644,3.365985155105591,3.2740607857704163,3.2560673356056213
18572,3.7258681654930115,3.87877881526947,3.7286972999572754,3.873463273048401,4.096061587333679
40419,3.6808496713638306,3.5543644428253174,3.6991384625434875,3.5787472128868103,3.643657863140106
28747,3.789067566394806,3.774603009223938,3.684712052345276,3.783010244369507,3.9039036631584167
9175,3.402373790740967,3.5493531823158264,3.4138861298561096,3.5302484035491943,3.6712154746055603
2732,3.478616774082184,3.5934600234031677,3.4439250826835632,3.573506474494934,3.737444579601288
24357,3.624928593635559,3.9147228002548218,3.6640533804893494,3.8950401544570923,4.17032927274704
33804,4.0188610553741455,3.960341513156891,4.042972028255463,3.934926986694336,4.0654826164245605
29119,3.6703288555145264,3.957812786102295,3.759489059448242,3.93973708152771,4.220407605171204
33283,3.7610623240470886,3.923385739326477,3.7425610423088074,3.924728035926819,4.2110201716423035
26152,4.089025855064392,4.032905697822571,4.076620936393738,3.9935660362243652,4.094562530517578
39863,3.511613607406616,3.4063297510147095,3.5407954454421997,3.4208914637565613,3.4299451112747192
13178,3.483586311340332,3.3850672841072083,3.509177565574646,3.393874764442444,3.380884826183319
15432,3.811753988265991,3.912053108215332,3.676329553127289,3.90362948179245,4.153291583061218
7599,3.5515987873077393,3.4022092819213867,3.5664641857147217,3.4283065795898438,3.470320403575897
46165,3.0907857418060303,2.9515039920806885,3.1313657760620117,2.974906861782074,3.052227795124054
6982,3.855167031288147,3.8084951043128967,3.8626956939697266,3.757595419883728,3.869647979736328
41165,3.176041841506958,3.0829280614852905,3.2184579968452454,3.1434670090675354,3.102821111679077
34992,3.425299823284149,3.3220380544662476,3.4507915377616882,3.311617374420166,3.3527839183807373
14369,3.754127621650696,3.7122267484664917,3.7111330032348633,3.7222737073898315,3.8088205456733704
22643,3.6564475297927856,3.7008869647979736,3.638136088848114,3.635825514793396,3.968357741832733
8745,3.6343544721603394,3.497971296310425,3.6430740356445312,3.522981107234955,3.588384687900543
19962,4.011775255203247,3.9466047286987305,4.033876657485962,3.920373320579529,4.057860374450684
31632,3.713058829307556,3.7950363755226135,3.6362090706825256,3.79263699054718,3.9212316274642944
18722,3.7408581376075745,3.8673919439315796,3.695480525493622,3.883902430534363,4.100553393363953
27071,3.8410621881484985,3.739725649356842,3.8576287031173706,3.743186593055725,3.8399380445480347
21800,4.102402627468109,4.104489684104919,4.118151664733887,4.037628173828125,4.195506572723389
13493,3.5027819871902466,3.7884610891342163,3.5663431882858276,3.770322799682617,4.027435779571533
46200,3.4365764260292053,3.311489522457123,3.4350362420082092,3.3240219950675964,3.3432775735855103
40381,3.6927205324172974,3.585958778858185,3.710821270942688,3.5847124457359314,3.6541295051574707
14785,3.9115169644355774,3.819589614868164,3.9118242263793945,3.7969928979873657,3.9234811067581177
18042,3.7330397963523865,3.8028764724731445,3.678637444972992,3.7665903568267822,4.050569534301758
18066,3.6463460326194763,3.7703025341033936,3.5727745294570923,3.720192015171051,3.9767813682556152
34540,4.053182601928711,3.995230197906494,4.053482413291931,3.9614027738571167,4.064769744873047
42664,3.777628540992737,3.6610469222068787,3.787708282470703,3.6729568243026733,3.757302165031433
32810,3.8129931688308716,3.874157667160034,3.5370802879333496,3.8403260707855225,4.122070074081421
6219,3.6511725187301636,3.555099368095398,3.694140911102295,3.547993302345276,3.6231473088264465
6259,3.1934869289398193,3.118269145488739,3.247421085834503,3.196849822998047,3.1611168384552
5092,3.735102415084839,3.7676748633384705,3.671821355819702,3.762564957141876,3.8757815957069397
48589,3.618108034133911,3.474244475364685,3.62581729888916,3.4968048334121704,3.565306067466736
38079,3.5247647762298584,3.384195566177368,3.541533946990967,3.399295210838318,3.44465970993042
19117,3.7445005774497986,3.8309478759765625,3.5868555307388306,3.818640410900116,4.040943086147308
47926,3.19108784198761,3.134515881538391,3.1830978393554688,3.1655189394950867,3.4213006496429443
36457,3.8012322783470154,3.689669966697693,3.8078758120536804,3.683871030807495,3.7892645597457886
3275,3.5676759481430054,3.682505786418915,3.44783753156662,3.6378759145736694,3.8056647777557373
35905,3.672429919242859,3.5441049933433533,3.7089595198631287,3.5577917098999023,3.6345788836479187
11592,3.574534058570862,3.5987389087677,3.582768440246582,3.578272759914398,3.7022048234939575
35576,3.6996912956237793,3.5760456323623657,3.7098973989486694,3.5832208395004272,3.6663824319839478
9066,3.504648208618164,3.6995157599449158,3.5494089126586914,3.6987173557281494,3.8795489072799683
35688,3.7021178007125854,3.586687445640564,3.7223169207572937,3.5855531692504883,3.6700886487960815
37543,3.576214909553528,3.460722267627716,3.5908082127571106,3.467147946357727,3.4942838549613953
48239,3.4827247262001038,3.340027332305908,3.4772253036499023,3.361453413963318,3.3957600593566895
48437,3.711722493171692,3.5890743136405945,3.716610074043274,3.595822751522064,3.6666300892829895
21461,4.038833975791931,3.984435796737671,3.9845049381256104,3.997145891189575,4.062208533287048
27444,3.835150897502899,3.905853033065796,3.786368668079376,3.891923427581787,4.025130867958069
3634,3.9575806260108948,3.8739946484565735,3.954501152038574,3.8608652353286743,3.9594468474388123
16382,3.7113577127456665,3.9010781049728394,3.5600316524505615,3.8747000694274902,4.162669777870178
29663,3.645618259906769,3.5452795028686523,3.6235076189041138,3.557584583759308,3.6312413215637207
21380,4.096572399139404,4.06324028968811,4.038511514663696,4.056939482688904,4.12156879901886
28051,3.7920549511909485,3.8527527451515198,3.7331917881965637,3.826407790184021,3.9684921503067017
22660,3.6876747012138367,3.7464457750320435,3.677668571472168,3.7200650572776794,3.89443039894104
6820,3.791346549987793,3.6983084678649902,3.7625086307525635,3.7148189544677734,3.7823987007141113
25743,4.067409336566925,4.0025946497917175,4.0750110149383545,3.9773356914520264,4.110424220561981
21376,4.1099995374679565,4.063686430454254,4.05925452709198,4.069176912307739,4.14158821105957
2631,3.7128257751464844,3.576834797859192,3.7401315569877625,3.610476851463318,3.682495355606079
29899,4.0679386258125305,4.028594493865967,4.099166989326477,3.9878106117248535,4.124847948551178
45095,3.5740554332733154,3.447589874267578,3.59916090965271,3.4652626514434814,3.5081934928894043
38606,3.6578235030174255,3.5128849744796753,3.662773072719574,3.5398757457733154,3.6117535829544067
46773,3.610081672668457,3.4697532653808594,3.6207154393196106,3.492595851421356,3.5398632287979126
35000,3.5898631811141968,3.4959760308265686,3.612803816795349,3.4957927465438843,3.5285258293151855
5041,3.732028305530548,3.770410418510437,3.6646991968154907,3.75779926776886,3.8763773441314697
84,3.7648791074752808,3.6481493711471558,3.7780430912971497,3.6555135250091553,3.743649125099182
36067,3.5643842816352844,3.5810965299606323,3.5040777921676636,3.5358676314353943,3.796575665473938
15481,3.783678412437439,3.916276693344116,3.7911608815193176,3.914538323879242,4.141709804534912
19608,4.063813090324402,4.0092140436172485,4.063968062400818,3.965819776058197,4.087059199810028
13294,3.5013365745544434,3.363386392593384,3.5273009538650513,3.387245535850525,3.425145745277405
24282,3.6200448870658875,3.9117103815078735,3.678312599658966,3.9047428965568542,4.152827858924866
28170,3.797737956047058,3.8826599717140198,3.780890703201294,3.8712334632873535,4.019967317581177
7201,3.915467858314514,3.8472065329551697,3.9237338304519653,3.7965744733810425,3.9135026931762695
42244,3.8538867235183716,3.827207088470459,3.916175365447998,3.788362741470337,3.9259248971939087
26880,3.7975692749023438,3.712034225463867,3.822048306465149,3.6969810724258423,3.8059192895889282
9906,3.437182605266571,3.3468371629714966,3.4975868463516235,3.3627110719680786,3.350309133529663
271,3.72630774974823,3.7543198466300964,3.738958239555359,3.706717789173126,3.8271933794021606
32881,3.760685622692108,3.929661810398102,3.7757813930511475,3.9382103085517883,4.222455620765686
37717,3.5630524158477783,3.4412044286727905,3.590407073497772,3.459588885307312,3.4896504878997803
39923,3.7845146656036377,3.674250841140747,3.7963175773620605,3.679892122745514,3.7731915712356567
44307,3.5035640001296997,3.387594223022461,3.534393012523651,3.4001612663269043,3.4142768383026123
16699,4.010687172412872,3.9385902881622314,4.025421142578125,3.9157339930534363,4.053759872913361
23041,3.8173142075538635,3.7589871883392334,3.768298625946045,3.7422150373458862,3.787298798561096
26038,4.086779356002808,4.0330952405929565,4.075375199317932,3.9921799302101135,4.095596075057983
24642,3.2872921228408813,3.203187584877014,3.260829448699951,3.2677382230758667,3.5927528142929077
2874,3.8740625977516174,3.847329020500183,3.8848185539245605,3.815632462501526,3.888678550720215
42922,3.7413328886032104,3.6350026726722717,3.753228783607483,3.6505573987960815,3.716016113758087
48541,3.655189573764801,3.514416813850403,3.6647263169288635,3.537583351135254,3.6084896326065063
30254,4.12140965461731,4.081704616546631,4.128446877002716,4.039686322212219,4.167121946811676
12455,3.3469250798225403,3.2605716586112976,3.392189145088196,3.285382390022278,3.2886523008346558
30615,4.123329520225525,4.088485240936279,4.110000729560852,4.045410752296448,4.140939116477966
39162,3.882184326648712,3.8136979937553406,3.8959339261054993,3.8323652744293213,3.9109069108963013
42501,3.7720799446105957,3.6731910705566406,3.792928159236908,3.668551445007324,3.7477248907089233
28879,3.639732599258423,3.809424042701721,3.5803449153900146,3.8166260719299316,4.072559475898743
1112,3.173777461051941,3.086564540863037,3.1854474544525146,3.1036731600761414,3.048149049282074
8152,3.5836273431777954,3.7011688947677612,3.436572849750519,3.664490282535553,3.8729852437973022
26855,3.8446861505508423,3.7518849968910217,3.8689297437667847,3.7431693077087402,3.855300545692444
13581,3.5369542241096497,3.5330593585968018,3.4721094369888306,3.55714350938797,3.6509156227111816
19433,4.040742218494415,3.9775410294532776,4.056499600410461,3.9516979455947876,4.085654318332672
41508,3.930140733718872,3.836655616760254,3.944914937019348,3.8419079780578613,3.923749327659607
26001,3.925151228904724,3.8648808002471924,3.963192105293274,3.8575056195259094,3.9577990770339966
2022,3.4922707080841064,3.39265376329422,3.5214847326278687,3.404519259929657,3.411352038383484
12698,3.7499168515205383,3.727468252182007,3.7985384464263916,3.671741783618927,3.8237905502319336
37211,3.7407541275024414,3.624604344367981,3.76287579536438,3.635442852973938,3.7163785099983215
18357,3.79684180021286,3.9304733276367188,3.7529247999191284,3.8138991594314575,4.202058911323547
8038,3.7366944551467896,3.6123213171958923,3.747679591178894,3.6329662799835205,3.709918260574341
48605,3.6260053515434265,3.4822165966033936,3.6247140169143677,3.510752022266388,3.5639071464538574
41594,3.8815855979919434,3.7576335668563843,3.8940638303756714,3.784114122390747,3.8532617688179016
42921,3.6838969588279724,3.559476137161255,3.710092008113861,3.560108244419098,3.620573878288269
5511,3.9753055572509766,3.916998505592346,3.9527535438537598,3.8860538601875305,3.9638692140579224
16080,3.646102547645569,3.8710618019104004,3.602801561355591,3.868319094181061,4.155693054199219
36110,3.7889069318771362,3.674897849559784,3.7975427508354187,3.6761170625686646,3.7709051370620728
19534,4.049161672592163,3.987123668193817,4.058252573013306,3.95753413438797,4.078255891799927
3665,3.9071348309516907,3.821161389350891,3.921956419944763,3.8080888986587524,3.9068901538848877
752,3.9553195238113403,3.876093626022339,3.957766592502594,3.8372981548309326,3.9621931314468384
27203,3.718714416027069,3.585643768310547,3.744516372680664,3.5892292857170105,3.658474087715149
29503,4.048451781272888,3.96677166223526,4.042362570762634,3.9731526374816895,4.0441519021987915
12156,3.380720019340515,3.239445686340332,3.3637329936027527,3.2414966821670532,3.2949864864349365
15612,3.7654584646224976,3.8573235273361206,3.536694049835205,3.8370490074157715,4.109287858009338
11615,3.597753345966339,3.617228865623474,3.5957682132720947,3.5954666137695312,3.7307119369506836
48921,3.451673686504364,3.5357674956321716,3.496428430080414,3.5860753059387207,3.7599849700927734
20140,4.181441068649292,4.168338179588318,4.163087606430054,4.141734838485718,4.2542266845703125
23005,3.8781315088272095,3.8953611254692078,3.9251261949539185,3.8365980982780457,3.989012837409973
12057,3.431459069252014,3.3076968789100647,3.4380492568016052,3.321661651134491,3.3494845032691956
15721,3.654545545578003,3.9309343695640564,3.721505105495453,3.910582661628723,4.201886057853699
39309,3.841087818145752,3.7481042742729187,3.8515442609786987,3.7776124477386475,3.838478922843933
11211,3.1958678364753723,3.119547963142395,3.251408338546753,3.189750611782074,3.1400030851364136
7301,3.2265225052833557,3.1280937790870667,3.253576159477234,3.19125235080719,3.1547459959983826
6242,3.625783920288086,3.5310161113739014,3.638918101787567,3.5333842039108276,3.5927116870880127
45517,3.5656902194023132,3.446356952190399,3.5818862915039062,3.4712085127830505,3.5147827863693237
38280,3.4298524260520935,3.474143147468567,3.4730297327041626,3.494865298271179,3.5773462057113647
11627,3.620002269744873,3.642025589942932,3.611864745616913,3.6136525869369507,3.747563362121582
36322,3.6904996633529663,3.5540682077407837,3.709956407546997,3.5887515544891357,3.6511600017547607
26428,3.867863416671753,3.767632246017456,3.888048529624939,3.7676915526390076,3.871713876724243
10721,3.821428418159485,3.690534234046936,3.84926974773407,3.7094390392303467,3.824082612991333
3367,3.553694784641266,3.6914244294166565,3.5385507345199585,3.6912330985069275,3.8773298263549805
44581,3.2880526781082153,3.1757068634033203,3.3221542835235596,3.2162702083587646,3.171451687812805
46543,3.5855796933174133,3.486657738685608,3.6201101541519165,3.502216637134552,3.541591763496399
34245,4.072912633419037,4.01010274887085,4.0706223249435425,3.9745861291885376,4.099268317222595
23464,3.9467301964759827,3.9627498388290405,3.9705613255500793,3.914650082588196,4.045611321926117
10059,3.5090476274490356,3.4285929799079895,3.5837453603744507,3.424396514892578,3.49351167678833
15826,3.8285809755325317,3.96212637424469,3.71944397687912,3.932826519012451,4.387623071670532
43587,3.7068215012550354,3.604588806629181,3.732786774635315,3.607262969017029,3.6733222007751465
2047,3.42038631439209,3.2897555828094482,3.4183350205421448,3.2973864674568176,3.3254805207252502
16663,3.997044265270233,3.928847312927246,4.014072418212891,3.906327486038208,4.042901396751404
40078,3.718613386154175,3.6525005102157593,3.6218172311782837,3.638794720172882,3.8312995433807373
44552,3.4803229570388794,3.3530521392822266,3.5121512413024902,3.366536498069763,3.4192579984664917
39955,3.756064772605896,3.6638495326042175,3.7785306572914124,3.6450573801994324,3.7485772371292114
26410,4.086641073226929,4.059542119503021,4.09945547580719,4.018721580505371,4.1558146476745605
18430,3.7251603603363037,3.8912150263786316,3.7333983182907104,3.8791710138320923,4.101152718067169
37008,3.46879780292511,3.3293870091438293,3.488646149635315,3.349706530570984,3.373614549636841
12447,3.801491856575012,3.698415756225586,3.82087379693985,3.6999452114105225,3.798697292804718
44698,3.4652310609817505,3.3298903703689575,3.487401604652405,3.3528703451156616,3.3751940727233887
45201,3.674675226211548,3.5706087946891785,3.7011128664016724,3.566039502620697,3.6257657408714294
9898,3.7150830030441284,3.5955336689949036,3.7304073572158813,3.597683608531952,3.6751464009284973
30478,4.122336804866791,4.086677432060242,4.116753935813904,4.048771262168884,4.146199822425842
3197,3.47130686044693,3.707462251186371,3.5537225008010864,3.707507848739624,3.9557284116744995
41053,3.5720640420913696,3.4274157881736755,3.587331771850586,3.4485584497451782,3.5045236349105835
47660,3.585442006587982,3.4591180086135864,3.598945140838623,3.469759225845337,3.5089170932769775
20177,4.187371730804443,4.179601669311523,4.171611070632935,4.152677655220032,4.247373342514038
11014,3.2381102442741394,3.1150788068771362,3.2392430305480957,3.1354135274887085,3.143664598464966
48382,3.6919307708740234,3.5732227563858032,3.7035199999809265,3.568415641784668,3.646264672279358
43746,3.412998914718628,3.285330832004547,3.416748046875,3.299945592880249,3.3099719882011414
3661,3.922244906425476,3.8331690430641174,3.9178091287612915,3.8236868381500244,3.921254277229309
40713,3.5834258794784546,3.4818455576896667,3.607463240623474,3.4881234169006348,3.5238176584243774
21173,4.034186601638794,4.009577035903931,4.005600214004517,3.9959269762039185,4.065949320793152
46907,3.7059086561203003,3.6550435423851013,3.7413421273231506,3.6286771297454834,3.7314051389694214
46985,3.2520902156829834,3.178378939628601,3.2733237743377686,3.158748745918274,3.2511338591575623
27634,3.7218064069747925,3.829629421234131,3.735659122467041,3.7992560863494873,3.98759663105011
39647,3.7520411610603333,3.631443977355957,3.7628984451293945,3.6373883485794067,3.719836473464966
14730,3.895385265350342,3.7911802530288696,3.921884298324585,3.808929920196533,3.890790641307831
22137,4.1542550921440125,4.149164259433746,4.145737886428833,4.093056917190552,4.237240552902222
24474,3.632141947746277,3.9324089884757996,3.66472065448761,3.8994744420051575,4.1560959815979
21604,3.9502978324890137,3.84213387966156,3.840515613555908,3.86092871427536,3.9064323902130127
10083,3.6592182517051697,3.540749251842499,3.6707285046577454,3.541150689125061,3.601570427417755
27272,3.73457133769989,3.5906317830085754,3.741624355316162,3.5942378640174866,3.6835551261901855
20251,4.186319410800934,4.171499013900757,4.163340926170349,4.1479915380477905,4.251691102981567
18147,3.6796116828918457,3.7839731574058533,3.5656458139419556,3.764432668685913,3.928396701812744
31674,3.6960560083389282,3.7337297201156616,3.622256815433502,3.7496542930603027,3.8660553097724915
19472,4.043667018413544,3.9659488201141357,4.056580364704132,3.942999839782715,4.080830216407776
15458,3.7749165296554565,3.9270752668380737,3.7805503606796265,3.9121204614639282,4.152639210224152
22974,3.823496699333191,3.7758737802505493,3.781154751777649,3.7561818957328796,3.823120594024658
16187,3.646237850189209,3.905106484889984,3.5908731818199158,3.863552212715149,4.142509698867798
47925,3.8622111082077026,3.75882089138031,3.891025185585022,3.7726259231567383,3.8636669516563416
49709,3.7874287366867065,3.81981760263443,3.7629610300064087,3.794682025909424,3.889344334602356
26393,3.6184656620025635,3.8490068912506104,3.6347275972366333,3.8172805309295654,4.059046506881714
1819,3.7726610898971558,3.6599451303482056,3.7809520959854126,3.6564522981643677,3.756875991821289
28478,3.845677971839905,3.9112237095832825,3.8011956214904785,3.8983523845672607,4.02029424905777
9607,3.7430864572525024,3.6805498600006104,3.785785436630249,3.6349686980247498,3.7912115454673767
38527,3.5052919387817383,3.41397762298584,3.5765892267227173,3.4223493933677673,3.4521934390068054
28585,3.6808520555496216,3.6916518211364746,3.553515076637268,3.719080090522766,3.860236704349518
23215,3.8920384645462036,3.920421600341797,3.9340174198150635,3.853812515735626,4.003006815910339
35769,3.529216945171356,3.421722650527954,3.561336398124695,3.4365034103393555,3.4588107466697693
9372,3.6208653450012207,3.4981688857078552,3.6380240321159363,3.506826162338257,3.5638433694839478
7555,3.5850098729133606,3.485087752342224,3.6151644587516785,3.490191102027893,3.51925790309906
4136,3.7686580419540405,3.76966655254364,3.7804362177848816,3.7272626161575317,3.8451969623565674
24913,3.49977970123291,3.3838853240013123,3.493441641330719,3.3862265944480896,3.461698889732361
11614,3.5656574368476868,3.5924485325813293,3.5891500115394592,3.5954102873802185,3.7216275930404663
16550,3.7551504373550415,3.881956934928894,3.525567650794983,3.8527241349220276,4.16811466217041
24316,3.631720542907715,3.9260461926460266,3.6727797985076904,3.8972198963165283,4.16889488697052
29241,3.6346298456192017,3.887171149253845,3.6358582973480225,3.8840126991271973,4.174031615257263
13893,3.6184394359588623,3.5120460391044617,3.639254868030548,3.5237479209899902,3.5600602626800537
3037,3.3403003215789795,3.2969585061073303,3.2393336296081543,3.191368877887726,3.3073168992996216
11601,3.5665786266326904,3.5797953605651855,3.5697996616363525,3.5691988468170166,3.723648488521576
19928,3.628663420677185,3.5254088044166565,3.685951828956604,3.600393533706665,3.64120215177536
17863,3.7143418192863464,3.777937889099121,3.6068394780158997,3.798654079437256,3.9867597818374634
28243,3.6975789070129395,3.7959909439086914,3.729385733604431,3.772454261779785,3.950992524623871
11044,3.837718665599823,3.7779253721237183,3.8583725690841675,3.732696771621704,3.8593989610671997
25247,3.939507007598877,3.807106614112854,3.94234836101532,3.836836516857147,3.9205345511436462
26204,4.092310667037964,4.03503954410553,4.0764012932777405,3.996797800064087,4.096243381500244
25339,3.9123979210853577,3.777395486831665,3.9043229818344116,3.795243799686432,3.8821810483932495
28953,3.6642616987228394,3.9143002033233643,3.668753504753113,3.8996562361717224,4.195541143417358
2120,3.7549707293510437,3.6331820487976074,3.764219284057617,3.6453190445899963,3.74105304479599
30025,4.088620841503143,4.0461015701293945,4.11182701587677,4.004266858100891,4.139056503772736
21264,4.169095158576965,4.135605692863464,4.112911820411682,4.124731421470642,4.207913279533386
47050,3.0975794792175293,2.976497709751129,3.169826865196228,3.0870285630226135,3.344942629337311
17586,3.6687391996383667,3.8149338960647583,3.6509060859680176,3.7689179182052612,4.052039384841919
23021,3.861762285232544,3.8161814212799072,3.8245639204978943,3.805866539478302,3.8501447439193726
38724,3.705567717552185,3.5877633094787598,3.7206095457077026,3.5859647393226624,3.675222098827362
49797,3.5882753133773804,3.610301911830902,3.6040931940078735,3.5756438970565796,3.813784420490265
20093,4.081066250801086,4.08621609210968,4.118545651435852,4.027208387851715,4.179664850234985
48990,3.505331873893738,3.64179790019989,3.457295596599579,3.595408797264099,3.7254488468170166
11135,3.4776002168655396,3.3704346418380737,3.4953871369361877,3.3720016479492188,3.372022807598114
17369,3.6150479316711426,3.7869057059288025,3.656359910964966,3.783113956451416,3.9970898628234863
12855,3.7559503316879272,3.752378225326538,3.712364435195923,3.6934202909469604,3.820708692073822
426,3.879162073135376,3.7795019149780273,3.8921308517456055,3.7643402814865112,3.873700499534607
8426,3.336211144924164,3.2794851064682007,3.1872856616973877,3.2153046131134033,3.34816575050354
12272,3.821508288383484,3.725479543209076,3.8423699140548706,3.713659644126892,3.8308775424957275
40710,3.5797670483589172,3.479657769203186,3.6014384031295776,3.485715389251709,3.5191717743873596
26347,3.855527937412262,3.765902519226074,3.8864105939865112,3.757350444793701,3.875558078289032
35004,3.615884482860565,3.519814610481262,3.6448922753334045,3.528476059436798,3.5651740431785583
6571,3.652004897594452,3.569251000881195,3.5551753640174866,3.6042502522468567,3.677617609500885
37985,3.4181472659111023,3.288160562515259,3.419898748397827,3.302242159843445,3.3260315656661987
46125,3.6014994978904724,3.479076325893402,3.6158323287963867,3.4923341870307922,3.5322076082229614
20326,4.19533908367157,4.178339242935181,4.168196320533752,4.156410396099091,4.2510780692100525
38246,3.4946027398109436,3.3817553520202637,3.529186248779297,3.408730924129486,3.4262055158615112
42899,3.7487387657165527,3.642513155937195,3.761799931526184,3.659537434577942,3.7258508801460266
38881,3.7384897470474243,3.619157373905182,3.746410608291626,3.624941110610962,3.7204012274742126
13806,3.6702290177345276,3.536192774772644,3.6792296171188354,3.559960126876831,3.6294567584991455
13264,3.5008564591407776,3.3607864379882812,3.5123300552368164,3.389842212200165,3.4244608879089355
32910,3.7738728523254395,3.9495867490768433,3.7729844450950623,3.927786946296692,4.221824407577515
44442,3.486705720424652,3.3555805683135986,3.513266444206238,3.372444212436676,3.4054329991340637
12705,3.809761703014374,3.698020279407501,3.8208431005477905,3.6985057592391968,3.802315890789032
47011,3.921542763710022,3.842865824699402,3.9172860980033875,3.8126319646835327,3.9185285568237305
18891,3.7461620569229126,3.8537195324897766,3.6537235975265503,3.863743543624878,4.0811121463775635
1049,3.264876902103424,3.1855037808418274,3.2958945631980896,3.214479088783264,3.167766034603119
37855,3.5564762353897095,3.418450355529785,3.567897081375122,3.4317848086357117,3.4949198365211487
2228,3.6316120624542236,3.5331231355667114,3.6517417430877686,3.5368338227272034,3.574272394180298
4257,3.5228824615478516,3.607723116874695,3.5323765873908997,3.592676520347595,3.66944819688797
25549,4.0525853633880615,3.980218768119812,4.060264229774475,3.954402804374695,4.095826148986816
23492,3.87106716632843,3.8959044218063354,3.913795053958893,3.8361510634422302,3.9928850531578064
7783,3.5015487670898438,3.3996957540512085,3.5302287340164185,3.4199225902557373,3.433295488357544
13384,3.333246111869812,3.4414273500442505,3.277384638786316,3.3420902490615845,3.5538798570632935
14498,3.8481825590133667,3.7434035539627075,3.854515850543976,3.744012415409088,3.8380274176597595
17487,3.6030232906341553,3.7905415892601013,3.6407050490379333,3.780440092086792,3.9873510599136353
37031,3.4388819336891174,3.3075666427612305,3.4506717324256897,3.325394093990326,3.3412301540374756
28756,3.927208185195923,3.9879727363586426,3.9035946130752563,3.9545664191246033,4.068504869937897
685,3.8517993688583374,3.760119676589966,3.867494761943817,3.742433190345764,3.8504382967948914
15770,3.6648523807525635,3.929852843284607,3.726157248020172,3.910622000694275,4.188047647476196
14557,3.8404321670532227,3.7311145663261414,3.8423606753349304,3.7281960248947144,3.8336533308029175
21689,4.106885492801666,4.102034568786621,4.132896661758423,4.040247201919556,4.192230701446533
36797,3.5757067799568176,3.457309305667877,3.5917750000953674,3.4673330187797546,3.505549430847168
41146,3.7197235226631165,3.588365316390991,3.7225401401519775,3.602186441421509,3.6825981736183167
49067,3.5135266184806824,3.6193257570266724,3.454985022544861,3.588746190071106,3.7148338556289673
41372,3.9609295129776,3.8820984959602356,3.9611440896987915,3.8661611080169678,3.968198299407959
47366,3.263942301273346,3.1826522946357727,3.284420073032379,3.2197940349578857,3.191951811313629
5291,3.7301212549209595,3.7605375051498413,3.6703407764434814,3.7652719020843506,3.8529932498931885
34717,3.518948554992676,3.369326889514923,3.5051313042640686,3.3769840002059937,3.427233099937439
18784,3.7496376037597656,3.8765156269073486,3.6872130632400513,3.885324001312256,4.09555971622467
47389,3.422209620475769,3.30500066280365,3.463045358657837,3.336116075515747,3.348109722137451
10542,3.9721351861953735,3.9444446563720703,3.9687609672546387,3.8890445232391357,4.001551866531372
39987,3.7698787450790405,3.668249249458313,3.790508508682251,3.6585605144500732,3.757462799549103
48926,3.3937788009643555,3.519272208213806,3.4660863876342773,3.5536423325538635,3.7130650877952576
45213,3.397614359855652,3.2870203256607056,3.413730263710022,3.340502083301544,3.3559072017669678
37907,3.525189459323883,3.4341150522232056,3.5438036918640137,3.441813588142395,3.4457534551620483
41588,3.881126046180725,3.768337070941925,3.89721542596817,3.7924957275390625,3.8573330640792847
29668,4.054943025112152,4.015878438949585,4.088445603847504,3.9778858423233032,4.109200835227966
33077,3.755316138267517,3.9309483766555786,3.800121247768402,3.930993378162384,4.19982522726059
15292,3.788454830646515,3.924764394760132,3.789636194705963,3.9201459288597107,4.145539402961731
27554,3.8391923904418945,3.901193141937256,3.7913918495178223,3.9012736082077026,4.034309983253479
2263,3.789438009262085,3.7083521485328674,3.8056984543800354,3.6881083250045776,3.79686176776886
